trial,benchmark_id,benchmark_manifest_sha256,matrix_benchmark_count,matrix_config_count,matrix_trial_count,matrix_expected_row_count,matrix_benchmark_set_sha256,matrix_contract_sha256,benchmark_hash_status,benchmark_content_sha256,benchmark_expected_sha256,circuit,config,candidate_capture,capture_manifest_sha256,capture_integrity_sha256,capture_created_at,verdict,proof_time_sec,certificate_time_sec,model_checker_time_sec,candidate_generation_sec,candidate_processing_sec,llm_generation_sec,llm_provider,llm_model,llm_total_tokens,llm_call_count,capture_meta_schema,offline_time_sec,end_to_end_sec,exit,engine,tier,candidate_count,pool_candidate_count,working_candidate_count,selected_candidate_count,affine_selected_candidate_count,quadratic_tested_count,quadratic_timeout_count,quadratic_winner_index,unsupported_candidate_count,candidate_errors,closure_candidate_count,linear_candidate_count,quadratic_candidate_count,candidate_sha256,certificate_status,error,fast_results
0,2020/hwmcc20/btor2/bv/2019/goel/crafted/paper_v3/paper_v3.btor2,d03f744edfeec8a9b17891bf286301a9ca4ee84c5d17e26bb5219a4abde481b3,86,1,1,86,5c8925db8111bdd5eafa5b9201f112d2c6d0d6307a1baf759d45c9aadb5d3985,152add83c968b0e4cefcf5429ad6f138a6a7fb9354280a25614b0f72c335ef98,posthoc-verified-2026-07-12,5f4bea23079862d10f28b221780ba084438de5d814b1091ae8bf7f745bdcb964,5f4bea23079862d10f28b221780ba084438de5d814b1091ae8bf7f745bdcb964,paper_v3.btor2,baseline,,,,,unsat,3.396779,0.000000,3.396779,0.000000,0.000000,0.000000,,,,,,3.396779,3.396779,,interp,,,,,,,,,,,,,,,,,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 3.3967790752649307, ""verdict"": ""cancelled""}, ""interp"": {""error"": """", ""exit"": 1, ""time"": 3.3967680037021637, ""verdict"": ""unsat""}}"
0,2024/btor2/2019/goel/crafted/sw_ball2004_2/sw_ball2004_2.btor2,d03f744edfeec8a9b17891bf286301a9ca4ee84c5d17e26bb5219a4abde481b3,86,1,1,86,5c8925db8111bdd5eafa5b9201f112d2c6d0d6307a1baf759d45c9aadb5d3985,152add83c968b0e4cefcf5429ad6f138a6a7fb9354280a25614b0f72c335ef98,posthoc-verified-2026-07-12,06166d27ac4c89333afc06317e3cda44c4d4d9e285ca285410b48a83c3caed5a,06166d27ac4c89333afc06317e3cda44c4d4d9e285ca285410b48a83c3caed5a,sw_ball2004_2.btor2,baseline,,,,,unsat,0.430430,0.000000,0.430430,0.000000,0.000000,0.000000,,,,,,0.430430,0.430430,,ind,,,,,,,,,,,,,,,,,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.4304218105971813, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.43042995035648346, ""verdict"": ""cancelled""}}"
0,2020/hwmcc20/btor2/bv/2019/goel/opensource/vcegar_QF_BV_ar/vcegar_QF_BV_ar.btor2,d03f744edfeec8a9b17891bf286301a9ca4ee84c5d17e26bb5219a4abde481b3,86,1,1,86,5c8925db8111bdd5eafa5b9201f112d2c6d0d6307a1baf759d45c9aadb5d3985,152add83c968b0e4cefcf5429ad6f138a6a7fb9354280a25614b0f72c335ef98,posthoc-verified-2026-07-12,b9eaccdf750abaf822a0642487c351aee567d59798aa9684ea538f6b77ccfd69,b9eaccdf750abaf822a0642487c351aee567d59798aa9684ea538f6b77ccfd69,vcegar_QF_BV_ar.btor2,baseline,,,,,unsat,0.370276,0.000000,0.370276,0.000000,0.000000,0.000000,,,,,,0.370276,0.370276,,ind,,,,,,,,,,,,,,,,,,"{""ind"": {""error"": """", ""exit"": 1, ""time"": 0.3702585883438587, ""verdict"": ""unsat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.3702758736908436, ""verdict"": ""cancelled""}}"
0,2024/btor2/2024/hku/arithmetic_circuits/93.c/93.c.btor2,d03f744edfeec8a9b17891bf286301a9ca4ee84c5d17e26bb5219a4abde481b3,86,1,1,86,5c8925db8111bdd5eafa5b9201f112d2c6d0d6307a1baf759d45c9aadb5d3985,152add83c968b0e4cefcf5429ad6f138a6a7fb9354280a25614b0f72c335ef98,posthoc-verified-2026-07-12,47163e14a1fe4780f9383bb98be91fcde5ba0c166eb70f4353c269b129173666,47163e14a1fe4780f9383bb98be91fcde5ba0c166eb70f4353c269b129173666,93.c.btor2,baseline,,,,,unknown,11.268524,0.000000,11.268524,0.000000,0.000000,0.000000,,,,,,11.268524,11.268524,255,ic3ia,,,,,,,,,,,,,,,,,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.003567278385162, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.003567278385162, ""verdict"": ""timeout""}}"
0,2025/wordlevel/bv/2024/hkust/arithmetic_circuits/77.c/77.c.btor2,d03f744edfeec8a9b17891bf286301a9ca4ee84c5d17e26bb5219a4abde481b3,86,1,1,86,5c8925db8111bdd5eafa5b9201f112d2c6d0d6307a1baf759d45c9aadb5d3985,152add83c968b0e4cefcf5429ad6f138a6a7fb9354280a25614b0f72c335ef98,posthoc-verified-2026-07-12,68db6f77de82363380616dd08b12d0f58064ab1d6d34197c80beb1235f5d1889,68db6f77de82363380616dd08b12d0f58064ab1d6d34197c80beb1235f5d1889,77.c.btor2,baseline,,,,,unsat,0.927064,0.000000,0.927064,0.000000,0.000000,0.000000,,,,,,0.927064,0.927064,,interp,,,,,,,,,,,,,,,,,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.9270635508000851, ""verdict"": ""cancelled""}, ""interp"": {""error"": """", ""exit"": 1, ""time"": 0.927052665501833, ""verdict"": ""unsat""}}"
0,2020/hwmcc20/btor2/bv/2020/mann/simple_alu.btor,d03f744edfeec8a9b17891bf286301a9ca4ee84c5d17e26bb5219a4abde481b3,86,1,1,86,5c8925db8111bdd5eafa5b9201f112d2c6d0d6307a1baf759d45c9aadb5d3985,152add83c968b0e4cefcf5429ad6f138a6a7fb9354280a25614b0f72c335ef98,posthoc-verified-2026-07-12,16794998b31a650671b4b690ca7d6181de14cb13de8ea20f954f30bd0b775dae,16794998b31a650671b4b690ca7d6181de14cb13de8ea20f954f30bd0b775dae,simple_alu.btor,baseline,,,,,unsat,0.223585,0.000000,0.223585,0.000000,0.000000,0.000000,,,,,,0.223585,0.223585,,interp,,,,,,,,,,,,,,,,,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.22358456626534462, ""verdict"": ""cancelled""}, ""interp"": {""error"": """", ""exit"": 1, ""time"": 0.22357524931430817, ""verdict"": ""unsat""}}"
0,2024/btor2/2024/sosylab/bitvector/byte_add_1-1.btor2,d03f744edfeec8a9b17891bf286301a9ca4ee84c5d17e26bb5219a4abde481b3,86,1,1,86,5c8925db8111bdd5eafa5b9201f112d2c6d0d6307a1baf759d45c9aadb5d3985,152add83c968b0e4cefcf5429ad6f138a6a7fb9354280a25614b0f72c335ef98,posthoc-verified-2026-07-12,44c6298003b91d36e85dbb9a649a5b44b28f64c4015d396eaf9ac140ff358794,44c6298003b91d36e85dbb9a649a5b44b28f64c4015d396eaf9ac140ff358794,byte_add_1-1.btor2,baseline,,,,,timeout,20.045955,0.000000,20.045955,0.000000,0.000000,0.000000,,,,,,20.045955,20.045955,,ic3ia,,,,,,,,,,,,,,,,,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001109901815653, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001109901815653, ""verdict"": ""timeout""}}"
0,2024/btor2/2024/sosylab/combinations/pals_lcr.5.1.ufo.UNBOUNDED.pals+Problem12_label04.btor2,d03f744edfeec8a9b17891bf286301a9ca4ee84c5d17e26bb5219a4abde481b3,86,1,1,86,5c8925db8111bdd5eafa5b9201f112d2c6d0d6307a1baf759d45c9aadb5d3985,152add83c968b0e4cefcf5429ad6f138a6a7fb9354280a25614b0f72c335ef98,posthoc-verified-2026-07-12,3ae666b0bead6e7e48d867739cc4189008ab399bc9ff1747945a9e257914d1d6,3ae666b0bead6e7e48d867739cc4189008ab399bc9ff1747945a9e257914d1d6,pals_lcr.5.1.ufo.UNBOUNDED.pals+Problem12_label04.btor2,baseline,,,,,timeout,20.079899,0.000000,20.079899,0.000000,0.000000,0.000000,,,,,,20.079899,20.079899,,ic3ia,,,,,,,,,,,,,,,,,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.006704855710268, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.006704855710268, ""verdict"": ""timeout""}}"
0,2024/btor2/2024/sosylab/eca-programs/Problem101_label01.btor2,d03f744edfeec8a9b17891bf286301a9ca4ee84c5d17e26bb5219a4abde481b3,86,1,1,86,5c8925db8111bdd5eafa5b9201f112d2c6d0d6307a1baf759d45c9aadb5d3985,152add83c968b0e4cefcf5429ad6f138a6a7fb9354280a25614b0f72c335ef98,posthoc-verified-2026-07-12,fa7591de8bb331adc2d5a50c1af5f777cde6781eaaf9ece410de9ad880d75fc2,fa7591de8bb331adc2d5a50c1af5f777cde6781eaaf9ece410de9ad880d75fc2,Problem101_label01.btor2,baseline,,,,,timeout,20.091042,0.000000,20.091042,0.000000,0.000000,0.000000,,,,,,20.091042,20.091042,,ic3ia,,,,,,,,,,,,,,,,,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.005630258470774, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.005630258470774, ""verdict"": ""timeout""}}"
0,2024/btor2/2024/sosylab/eca-rers2012/Problem03_label51.btor2,d03f744edfeec8a9b17891bf286301a9ca4ee84c5d17e26bb5219a4abde481b3,86,1,1,86,5c8925db8111bdd5eafa5b9201f112d2c6d0d6307a1baf759d45c9aadb5d3985,152add83c968b0e4cefcf5429ad6f138a6a7fb9354280a25614b0f72c335ef98,posthoc-verified-2026-07-12,565643f6f24418d22308bb7757a51793cf993324f123fee0458b26f59afc92ad,565643f6f24418d22308bb7757a51793cf993324f123fee0458b26f59afc92ad,Problem03_label51.btor2,baseline,,,,,timeout,20.052920,0.000000,20.052920,0.000000,0.000000,0.000000,,,,,,20.052920,20.052920,,ic3ia,,,,,,,,,,,,,,,,,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001253616064787, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.001253616064787, ""verdict"": ""timeout""}}"
